study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_strategy	read_count	base_count	fastq_ftp	submitted_ftp	submitted_format	sra_ftp	sample_alias
PRJNA544527	SAMN11846623	SRX5976889	SRR9205596	28116	Bacteroides ovatus	WGS	918285	226031797	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205596/SRR9205596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205596/SRR9205596_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9205596	af_0058_0037_b2
PRJNA544527	SAMN11846647	SRX5976888	SRR9205597	28116	Bacteroides ovatus	WGS	2729609	744748574	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205597/SRR9205597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205597/SRR9205597_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9205597	af_0058_0083_d6-BIS
PRJNA544527	SAMN11846646	SRX5976887	SRR9205598	28116	Bacteroides ovatus	WGS	2114280	590481132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205598/SRR9205598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205598/SRR9205598_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9205598	af_0058_0083_c6
PRJNA544527	SAMN11846645	SRX5976886	SRR9205599	28116	Bacteroides ovatus	WGS	3129393	828553935	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205599/SRR9205599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205599/SRR9205599_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9205599	af_0058_0083_c6-BIS
PRJNA544527	SAMN11846644	SRX5976885	SRR9205600	28116	Bacteroides ovatus	WGS	3020074	836379609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205600/SRR9205600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205600/SRR9205600_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9205600	af_0058_0083_c3
PRJNA544527	SAMN11846628	SRX5976884	SRR9205601	28116	Bacteroides ovatus	WGS	819838	217328004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205601/SRR9205601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205601/SRR9205601_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9205601	af_0058_0037_g2
PRJNA544527	SAMN11846629	SRX5976883	SRR9205602	28116	Bacteroides ovatus	WGS	2158110	524578261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205602/SRR9205602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205602/SRR9205602_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9205602	af_0058_0037_h2
PRJNA544527	SAMN11846641	SRX5976882	SRR9205603	28116	Bacteroides ovatus	WGS	4278594	1121639988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205603/SRR9205603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205603/SRR9205603_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9205603	af_0058_0083_c2-BIS
PRJNA544527	SAMN11846640	SRX5976881	SRR9205604	28116	Bacteroides ovatus	WGS	4373646	1167644356	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205604/SRR9205604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205604/SRR9205604_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9205604	af_0058_0077_e5
PRJNA544527	SAMN11846786	SRX5976880	SRR9205605	28116	Bacteroides ovatus	WGS	3685599	1007098798	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205605/SRR9205605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205605/SRR9205605_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9205605	cx_0004_0086_b12
PRJNA544527	SAMN11846787	SRX5976879	SRR9205606	28116	Bacteroides ovatus	WGS	3981598	1104786343	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205606/SRR9205606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205606/SRR9205606_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9205606	cx_0004_0086_b7
PRJNA544527	SAMN11846784	SRX5976878	SRR9205607	28116	Bacteroides ovatus	WGS	687260	187731864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205607/SRR9205607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205607/SRR9205607_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9205607	cx_0004_0086_a9
PRJNA544527	SAMN11846785	SRX5976877	SRR9205608	28116	Bacteroides ovatus	WGS	4420850	1213599869	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205608/SRR9205608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205608/SRR9205608_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9205608	cx_0004_0086_b11
PRJNA544527	SAMN11846782	SRX5976876	SRR9205609	28116	Bacteroides ovatus	WGS	784529	220119664	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205609/SRR9205609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205609/SRR9205609_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9205609	cx_0004_0086_a11
PRJNA544527	SAMN11846783	SRX5976875	SRR9205610	28116	Bacteroides ovatus	WGS	1195795	336484457	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205610/SRR9205610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205610/SRR9205610_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9205610	cx_0004_0086_a7
PRJNA544527	SAMN11846780	SRX5976874	SRR9205611	28116	Bacteroides ovatus	WGS	437747	104021303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205611/SRR9205611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205611/SRR9205611_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9205611	bq_0049_0037_a5
PRJNA544527	SAMN11846781	SRX5976873	SRR9205612	28116	Bacteroides ovatus	WGS	3580461	954536044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205612/SRR9205612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205612/SRR9205612_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9205612	cx_0004_0072_c12
PRJNA544527	SAMN11846788	SRX5976872	SRR9205613	28116	Bacteroides ovatus	WGS	4498462	1219008753	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205613/SRR9205613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205613/SRR9205613_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9205613	cx_0004_0086_b9
PRJNA544527	SAMN11846789	SRX5976871	SRR9205614	28116	Bacteroides ovatus	WGS	4964454	1347292612	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205614/SRR9205614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205614/SRR9205614_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9205614	cx_0004_0086_c9
PRJNA544527	SAMN11846820	SRX5976870	SRR9205615	291644	Bacteroides salyersiae	WGS	1414989	352691179	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205615/SRR9205615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205615/SRR9205615_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9205615	am_0171_0057_d6
PRJNA544527	SAMN11846179	SRX5976869	SRR9205616	328813	Alistipes onderdonkii	WGS	2923790	787096508	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205616/SRR9205616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205616/SRR9205616_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9205616	am_0001_0092_e3
PRJNA544527	SAMN11846178	SRX5976868	SRR9205617	328813	Alistipes onderdonkii	WGS	2995169	822391412	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205617/SRR9205617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205617/SRR9205617_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9205617	am_0001_0092_e2
PRJNA544527	SAMN11846173	SRX5976867	SRR9205618	328813	Alistipes onderdonkii	WGS	2699691	713217204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205618/SRR9205618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205618/SRR9205618_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9205618	am_0001_0092_d2
PRJNA544527	SAMN11846172	SRX5976866	SRR9205619	328813	Alistipes onderdonkii	WGS	1476559	404813320	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205619/SRR9205619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205619/SRR9205619_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9205619	am_0001_0092_d1
PRJNA544527	SAMN11846171	SRX5976865	SRR9205620	328813	Alistipes onderdonkii	WGS	1283092	348047283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205620/SRR9205620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205620/SRR9205620_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9205620	am_0001_0092_d12
PRJNA544527	SAMN11846170	SRX5976864	SRR9205621	328813	Alistipes onderdonkii	WGS	2404163	651740388	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205621/SRR9205621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205621/SRR9205621_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9205621	am_0001_0092_d10
PRJNA544527	SAMN11846177	SRX5976863	SRR9205622	328813	Alistipes onderdonkii	WGS	2949234	807667258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205622/SRR9205622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205622/SRR9205622_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9205622	am_0001_0092_e12
PRJNA544527	SAMN11846176	SRX5976862	SRR9205623	328813	Alistipes onderdonkii	WGS	2650911	720345185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205623/SRR9205623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205623/SRR9205623_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9205623	am_0001_0092_d8
PRJNA544527	SAMN11846175	SRX5976861	SRR9205624	328813	Alistipes onderdonkii	WGS	3016527	793920842	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205624/SRR9205624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205624/SRR9205624_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9205624	am_0001_0092_d7
PRJNA544527	SAMN11846174	SRX5976860	SRR9205625	328813	Alistipes onderdonkii	WGS	1783839	482702927	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205625/SRR9205625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205625/SRR9205625_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9205625	am_0001_0092_d3
PRJNA544527	SAMN11846705	SRX5976859	SRR9205626	28116	Bacteroides ovatus	WGS	5153460	1425242518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205626/SRR9205626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205626/SRR9205626_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9205626	am_0111_0084_f6
PRJNA544527	SAMN11847012	SRX5976858	SRR9205627	818	Bacteroides thetaiotaomicron	WGS	962527	262444138	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205627/SRR9205627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205627/SRR9205627_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9205627	af_0058_0083_g1
PRJNA544527	SAMN11846518	SRX5976857	SRR9205628	817	Bacteroides fragilis	WGS	1270213	320308480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205628/SRR9205628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205628/SRR9205628_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9205628	af_0058_0056_e11
PRJNA544527	SAMN11846519	SRX5976856	SRR9205629	817	Bacteroides fragilis	WGS	1986132	474544437	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205629/SRR9205629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205629/SRR9205629_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9205629	af_0058_0056_e12
PRJNA544527	SAMN11846808	SRX5976855	SRR9205630	291644	Bacteroides salyersiae	WGS	1016360	268294182	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205630/SRR9205630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205630/SRR9205630_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9205630	am_0171_0057_a5
PRJNA544527	SAMN11846938	SRX5976854	SRR9205631	818	Bacteroides thetaiotaomicron	WGS	3024093	795756529	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205631/SRR9205631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205631/SRR9205631_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9205631	af_0058_0071_c2
PRJNA544527	SAMN11846539	SRX5976853	SRR9205632	817	Bacteroides fragilis	WGS	1916032	464280421	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205632/SRR9205632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205632/SRR9205632_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9205632	am_0171_0057_b7
PRJNA544527	SAMN11846538	SRX5976852	SRR9205633	817	Bacteroides fragilis	WGS	1778684	456714542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205633/SRR9205633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205633/SRR9205633_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9205633	am_0171_0057_b12
PRJNA544527	SAMN11846301	SRX5976851	SRR9205634	328813	Alistipes onderdonkii	WGS	3532287	973458386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205634/SRR9205634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205634/SRR9205634_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9205634	am_0006_0094_d4
PRJNA544527	SAMN11846973	SRX5976850	SRR9205635	818	Bacteroides thetaiotaomicron	WGS	3694224	995587805	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205635/SRR9205635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205635/SRR9205635_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9205635	af_0058_0077_c6
PRJNA544527	SAMN11846533	SRX5976849	SRR9205636	817	Bacteroides fragilis	WGS	2049506	533349295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205636/SRR9205636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205636/SRR9205636_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9205636	am_0171_0057_a7
PRJNA544527	SAMN11846532	SRX5976848	SRR9205637	817	Bacteroides fragilis	WGS	2023448	484706385	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205637/SRR9205637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205637/SRR9205637_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9205637	am_0171_0057_a12
PRJNA544527	SAMN11846300	SRX5976847	SRR9205638	328813	Alistipes onderdonkii	WGS	2080191	574715078	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205638/SRR9205638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205638/SRR9205638_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9205638	am_0006_0094_d3
PRJNA544527	SAMN11846530	SRX5976846	SRR9205639	817	Bacteroides fragilis	WGS	1442961	381864564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205639/SRR9205639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205639/SRR9205639_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9205639	am_0171_0057_a10
PRJNA544527	SAMN11846537	SRX5976845	SRR9205640	817	Bacteroides fragilis	WGS	1253566	321418691	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205640/SRR9205640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205640/SRR9205640_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9205640	am_0171_0057_b11
PRJNA544527	SAMN11846536	SRX5976844	SRR9205641	817	Bacteroides fragilis	WGS	3114118	784315617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205641/SRR9205641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205641/SRR9205641_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9205641	am_0171_0057_b10
PRJNA544527	SAMN11846535	SRX5976843	SRR9205642	817	Bacteroides fragilis	WGS	1364108	361894171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205642/SRR9205642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205642/SRR9205642_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9205642	am_0171_0057_a9
PRJNA544527	SAMN11846534	SRX5976842	SRR9205643	817	Bacteroides fragilis	WGS	1645551	433421248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205643/SRR9205643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205643/SRR9205643_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9205643	am_0171_0057_a8
PRJNA544527	SAMN11846658	SRX5976841	SRR9205644	28116	Bacteroides ovatus	WGS	1754620	487457014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205644/SRR9205644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205644/SRR9205644_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9205644	am_0003_0093_e12
PRJNA544527	SAMN11846659	SRX5976840	SRR9205645	28116	Bacteroides ovatus	WGS	2461765	674874367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205645/SRR9205645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205645/SRR9205645_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9205645	am_0003_0093_g6
PRJNA544527	SAMN11846922	SRX5976839	SRR9205646	818	Bacteroides thetaiotaomicron	WGS	2056471	589396620	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205646/SRR9205646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205646/SRR9205646_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9205646	af_0058_0066_g1
PRJNA544527	SAMN11846510	SRX5976838	SRR9205647	817	Bacteroides fragilis	WGS	784683	200194559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205647/SRR9205647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205647/SRR9205647_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9205647	af_0058_0056_b10
PRJNA544527	SAMN11846963	SRX5976837	SRR9205648	818	Bacteroides thetaiotaomicron	WGS	676389	187511652	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205648/SRR9205648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205648/SRR9205648_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9205648	af_0058_0077_a4
PRJNA544527	SAMN11846960	SRX5976836	SRR9205649	818	Bacteroides thetaiotaomicron	WGS	481121	131720263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205649/SRR9205649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205649/SRR9205649_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9205649	af_0058_0071_h5
PRJNA544527	SAMN11846961	SRX5976835	SRR9205650	818	Bacteroides thetaiotaomicron	WGS	563236	154840440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205650/SRR9205650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9205650/SRR9205650_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/000/SRR9205650	af_0058_0071_h6
PRJNA544527	SAMN11846966	SRX5976834	SRR9205651	818	Bacteroides thetaiotaomicron	WGS	4030912	1075412050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205651/SRR9205651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9205651/SRR9205651_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/001/SRR9205651	af_0058_0077_b3
PRJNA544527	SAMN11846967	SRX5976833	SRR9205652	818	Bacteroides thetaiotaomicron	WGS	5691019	1462736022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205652/SRR9205652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9205652/SRR9205652_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/002/SRR9205652	af_0058_0077_b4
PRJNA544527	SAMN11846511	SRX5976832	SRR9205653	817	Bacteroides fragilis	WGS	2176790	570781145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205653/SRR9205653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9205653/SRR9205653_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/003/SRR9205653	af_0058_0056_b12
PRJNA544527	SAMN11846965	SRX5976831	SRR9205654	818	Bacteroides thetaiotaomicron	WGS	828132	223182707	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205654/SRR9205654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9205654/SRR9205654_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/004/SRR9205654	af_0058_0077_a6
PRJNA544527	SAMN11846968	SRX5976830	SRR9205655	818	Bacteroides thetaiotaomicron	WGS	4948946	1362174762	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205655/SRR9205655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9205655/SRR9205655_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/005/SRR9205655	af_0058_0077_b5
PRJNA544527	SAMN11846969	SRX5976829	SRR9205656	818	Bacteroides thetaiotaomicron	WGS	4330143	1134538005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205656/SRR9205656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9205656/SRR9205656_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/006/SRR9205656	af_0058_0077_b6
PRJNA544527	SAMN11846800	SRX5976828	SRR9205657	28116	Bacteroides ovatus	WGS	921309	259927414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205657/SRR9205657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9205657/SRR9205657_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/007/SRR9205657	cx_0004_0086_g6
PRJNA544527	SAMN11846397	SRX5976827	SRR9205658	328813	Alistipes onderdonkii	WGS	567799	156571837	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205658/SRR9205658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9205658/SRR9205658_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/008/SRR9205658	am_0014_0091_h11
PRJNA544527	SAMN11846396	SRX5976826	SRR9205659	328813	Alistipes onderdonkii	WGS	873545	239190636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205659/SRR9205659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9205659/SRR9205659_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR920/009/SRR9205659	am_0014_0091_g8
